Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Jordan Teze,0.081,0.016,0.065,4.97,1999,23.0,"Eredivisie, UCL",PSV,Netherlands,RB,CB,8.6,11.3,9.6,5.4,0.9,1.4,1.0,48.7,4.0,0.0
Jordan Torunarigha,0.003,-0.018,0.02,2.6,1997,25.0,Belgian Pro League,Gent,Germany,CB,,6.6,9.1,8.2,0.8,1.8,1.6,0.5,57.7,2.8,0.0
Jordan Veretout,0.05,0.016,0.034,3.86,1993,30.0,"UEL, Ligue 1",Marseille,France,CM,"DM, LM, RM",10.6,13.3,10.3,-5.6,0.8,1.2,3.2,39.5,4.4,0.0
Jordan Zemura,-0.039,-0.02,-0.019,1.13,1999,23.0,Serie A,Udinese,Zimbabwe,WB,,8.0,9.7,9.9,-0.2,1.4,1.7,1.3,49.0,3.7,0.0
Jordi,0.007,0.008,-0.001,0.83,2001,22.0,La Liga,Getafe,Spain,CM,"LB, LM",9.1,8.6,10.0,-7.3,1.3,1.6,0.8,43.4,3.7,0.0
Jordi Mboula,-0.014,-0.014,0.0,0.39,1999,24.0,Serie A,Hellas Verona,Spain,RW,"AM, LW",8.8,8.9,8.9,-2.2,0.9,1.4,0.9,40.1,3.9,0.0
Jordi Vanlerberghe,-0.028,-0.028,0.0,1.94,1996,27.0,Belgian Pro League,Mechelen,Belgium,CB,DM,8.4,10.3,9.9,-3.6,2.1,2.3,0.5,54.2,3.7,0.0
Jordy Bruijn,-0.075,-0.066,-0.009,0.55,1996,27.0,Eredivisie,Heracles Almelo,Netherlands,AM,"DM, RM",9.8,7.7,10.0,-2.1,1.0,1.2,1.9,44.7,4.1,0.0
Jordy Clasie,0.015,-0.023,0.038,3.7,1991,32.0,Eredivisie,AZ Alkmaar,Netherlands,DM,"CB, LM, RM, CM",10.7,12.0,7.8,4.2,2.0,1.6,0.6,44.1,3.8,0.0
Jordy Makengo,-0.006,-0.016,0.01,1.38,2001,21.0,"Bundesliga, UEL",Freiburg,France,LB,"CB, WB",7.4,10.4,8.2,-2.7,1.3,1.2,1.0,53.3,3.3,0.0
Joren Dom,-0.051,-0.049,-0.002,1.44,1989,33.0,Belgian Pro League,OH Leuven,Belgium,CM,"CB, DM, RB, LW, ST, RM, WB",7.6,8.7,9.5,-11.1,1.3,1.1,1.0,57.7,3.6,0.0
Jorge Cuenca,0.007,0.018,-0.011,2.83,1999,23.0,"UEL, La Liga",Villarreal,Spain,CB,LB,4.5,7.7,8.7,8.5,1.4,1.5,0.4,59.7,2.3,0.0
Jorge Eduardo Sánchez,0.013,0.001,0.013,0.84,1997,25.0,"Primeira Liga, UCL",Porto,Mexico,RB,,8.0,10.1,9.9,-5.0,1.2,2.0,1.1,54.6,3.7,0.0
Jorge Filipe Oliveira Fernandes,-0.001,-0.031,0.03,3.36,1997,26.0,Primeira Liga,Vitória,Portugal,CB,,6.5,9.3,9.0,-1.6,1.3,1.9,0.5,65.4,2.6,0.0
Jorge Herrando,-0.005,-0.014,0.009,2.21,2001,22.0,La Liga,Osasuna,Spain,CB,,4.5,6.4,7.1,-2.7,1.0,1.1,0.7,49.2,2.0,0.0
Jorge Meré,-0.015,-0.005,-0.01,0.86,1997,26.0,La Liga,Cádiz,Spain,CB,,6.8,8.1,8.1,-2.2,1.3,1.3,0.7,47.1,2.9,0.0
Jorge de Frutos,-0.013,-0.017,0.005,2.0,1997,26.0,La Liga,Rayo Vallecano,Spain,RW,"ST, LM, RM",9.6,9.0,8.1,-5.7,0.8,0.8,1.0,46.7,3.9,0.0
Jorginho,0.076,0.044,0.032,4.19,1991,31.0,"Premier League, UCL",Arsenal,Italy,CM,"LM, RM",9.3,10.6,8.5,-1.7,1.6,1.6,0.5,50.0,4.4,0.0
Joris Chotard,-0.011,-0.023,0.013,3.36,2001,21.0,Ligue 1,Montpellier,France,DM,CM,7.3,8.4,7.6,-4.1,1.7,2.1,0.5,50.0,2.8,0.0
Joris Kayembe,-0.016,-0.02,0.004,1.61,1994,28.0,Belgian Pro League,Genk,DR Congo,LB,"CB, WB",9.1,12.7,10.7,0.3,1.2,1.7,0.8,50.0,3.6,0.0
Joris Kramer,-0.043,-0.044,0.001,2.71,1996,26.0,Eredivisie,Go Ahead Eagles,Netherlands,CB,,4.6,7.2,7.7,0.8,1.3,1.3,0.5,51.4,2.3,0.0
Jorne Spileers,-0.041,-0.038,-0.003,2.22,2005,18.0,Belgian Pro League,Club Brugge,Belgium,CB,,4.0,8.1,6.4,-1.7,1.4,0.7,0.4,55.3,1.9,0.0
Jorrel Hato,-0.035,-0.023,-0.011,3.32,2006,17.0,"Eredivisie, UEL",Ajax,Netherlands,CB,LB,6.5,8.3,7.3,-1.6,1.7,1.6,0.5,52.7,2.7,0.0
Joseba Zaldúa,-0.021,-0.016,-0.005,0.86,1992,31.0,La Liga,Cádiz,Spain,RB,RM,6.6,8.0,8.3,-1.2,0.8,1.3,0.7,50.0,2.7,0.0
Joselpho Barnes,-0.023,-0.021,-0.002,0.52,2001,21.0,Belgian Pro League,Sint-Truiden,Ghana,ST,"AM, RW, CM, WB",8.2,7.6,9.6,-11.0,0.8,1.1,1.1,42.0,4.5,0.0
Joselu,0.147,0.139,0.008,4.21,1990,33.0,"La Liga, UCL",Real Madrid,Spain,ST,,7.2,4.5,8.3,-2.7,0.7,0.6,0.4,57.5,5.2,0.0
Josep Martinez,0.025,-0.005,0.029,5.11,1998,25.0,Serie A,Genoa,Spain,GK,,3.0,3.2,9.3,-1.2,0.4,0.4,0.3,62.2,1.4,2.9
Joseph Aidoo,0.02,0.02,-0.0,0.62,1995,27.0,La Liga,Celta Vigo,Ghana,CB,,8.2,8.2,8.5,-1.7,1.1,1.2,0.8,54.6,3.3,0.0
Joseph Nduquidi,-0.039,-0.039,-0.0,0.81,2004,18.0,Ligue 1,Metz,France,DM,"RB, LW, CM",6.8,8.7,7.8,-2.2,1.4,1.1,0.7,42.4,3.2,0.0
Joseph Okumu,0.001,0.0,0.001,2.42,1997,26.0,Ligue 1,Reims,Kenya,CB,,5.7,9.0,9.7,-3.5,1.9,1.7,0.5,57.6,2.7,0.0
Joseph Paintsil,0.033,0.021,0.012,2.91,1998,25.0,Belgian Pro League,Genk,Ghana,RW,"LW, ST",14.2,9.0,8.9,-3.5,0.7,0.9,2.3,40.5,5.9,0.0
Josh Brownhill,0.02,0.002,0.018,3.45,1995,27.0,Premier League,Burnley,England,CM,"AM, DM, LM",10.2,8.8,8.9,8.6,1.8,1.9,3.2,49.5,4.4,0.0
Josh Cullen,-0.007,-0.013,0.006,2.75,1996,27.0,Premier League,Burnley,Ireland,CM,"DM, RM",10.7,11.1,8.1,1.8,1.0,1.4,1.4,46.4,4.4,0.0
Josh Doig,-0.019,-0.023,0.005,2.7,2002,21.0,Serie A,"Hellas Verona, Sassuolo",Scotland,LB,WB,6.3,8.2,9.9,-3.2,1.0,1.4,0.8,53.9,2.7,0.0
Josh Flint,-0.136,-0.061,-0.075,0.79,2000,22.0,Eredivisie,Volendam,England,CB,LB,9.2,9.7,9.2,-3.9,1.7,1.6,1.5,53.5,3.2,0.0
Josh Wilson-Esbrand,-0.014,-0.011,-0.003,0.59,2002,20.0,Ligue 1,Reims,England,LB,WB,8.8,9.0,10.0,3.3,1.2,1.2,0.8,51.3,3.6,0.0
Josha Vagnoman,0.036,0.026,0.009,1.95,2000,22.0,Bundesliga,Stuttgart,Germany,RB,"LB, CB, WB",7.4,7.3,8.5,2.2,0.6,1.6,0.8,43.7,3.6,0.0
Joshua Brenet,-0.026,-0.036,0.01,1.28,1994,29.0,Eredivisie,Twente,Curaçao,RB,,9.7,10.3,9.8,2.2,1.2,1.7,0.6,49.2,3.8,0.0
Joshua Kimmich,0.132,0.07,0.062,5.2,1995,28.0,"Bundesliga, UCL",Bayern Munich,Germany,DM,RB,9.3,11.7,11.2,0.3,1.0,1.5,7.0,42.0,5.4,0.0
Joshua Kitolano,-0.062,-0.047,-0.016,1.92,2001,21.0,Eredivisie,Sparta Rotterdam,Norway,DM,"LM, RM",9.6,9.6,7.0,3.0,0.7,1.3,0.5,37.9,4.1,0.0
Joshua Zirkzee,0.069,0.039,0.03,5.28,2001,22.0,Serie A,Bologna,Netherlands,ST,,13.9,8.0,10.2,5.8,0.4,1.1,0.7,46.8,5.6,0.0
Josip Brekalo,0.005,0.001,0.004,0.92,1998,25.0,Serie A,Fiorentina,Croatia,LW,RW,9.7,8.9,8.6,1.8,0.8,1.3,1.2,46.0,4.2,0.0
Josip Juranović,-0.031,-0.021,-0.01,1.5,1995,27.0,"Bundesliga, UCL",Union Berlin,Croatia,WB,RB,7.6,9.7,10.6,-5.0,1.0,1.1,7.4,50.0,4.0,0.0
Josip Stanišić,0.079,0.051,0.027,2.51,2000,23.0,"Bundesliga, UEL",Bayer Leverkusen,Croatia,CB,"RB, WB",6.4,9.7,8.1,5.2,0.9,1.6,0.4,48.4,3.0,0.0
Josip Čalušić,-0.024,-0.01,-0.015,0.0,1993,29.0,UEL,TSC Bačka Top,Croatia,CB,,8.4,9.9,10.2,-1.2,1.1,1.0,0.9,63.2,3.3,0.0
Josip Šutalo,-0.049,-0.033,-0.016,2.0,2000,23.0,"Eredivisie, UEL",Ajax,Croatia,CB,,4.7,6.3,6.9,-2.5,2.2,0.9,0.4,57.3,2.6,0.0
Josuha Guilavogui,0.001,-0.002,0.003,0.56,1990,32.0,Bundesliga,Mainz 05,France,CB,,7.6,7.9,7.8,-1.2,1.8,1.7,0.8,51.1,3.2,0.0
Josué Casimir,-0.034,-0.031,-0.003,2.28,2001,21.0,Ligue 1,Le Havre,France,RW,"LB, RB, LW, ST, RM, WB",9.9,9.4,9.4,-9.0,0.9,1.1,0.4,48.0,3.7,0.0
Josué Sá,-0.041,-0.045,0.003,2.11,1992,31.0,Primeira Liga,Rio Ave,Portugal,CB,,7.7,10.2,8.0,-2.2,1.4,1.4,0.4,56.2,2.3,0.0
José Arnaiz,-0.007,-0.009,0.002,1.24,1995,28.0,La Liga,Osasuna,Spain,LW,"RW, ST, LM",11.8,7.6,8.9,0.8,0.8,1.1,4.6,48.2,5.4,0.0
José Callejón,-0.018,-0.01,-0.008,1.0,1987,36.0,La Liga,Granada,Spain,LW,"RW, RB, LM, ST, RM",9.0,9.9,8.8,-6.0,0.9,1.1,2.0,47.9,4.2,0.0
José Carlos,-0.064,-0.046,-0.018,1.73,1998,25.0,Primeira Liga,Gil Vicente FC,Portugal,RB,LB,8.3,8.2,11.3,-0.2,1.7,1.9,0.9,50.7,3.6,0.0
José Cifuentes,0.001,0.003,-0.002,0.0,1999,24.0,UEL,Rangers,Ecuador,DM,,9.5,10.9,8.7,-1.7,1.2,1.3,1.0,44.5,3.8,0.0
José Fonte,-0.016,-0.011,-0.005,1.92,1983,39.0,"Primeira Liga, UCL",Braga,Portugal,CB,,4.4,7.9,7.8,-4.1,1.3,0.7,0.4,62.4,2.3,0.0
José Luis García Vayá,-0.019,-0.047,0.028,4.11,1998,24.0,La Liga,Valencia,Spain,CM,DM,13.0,14.4,9.9,-5.5,1.4,1.8,4.8,55.6,4.2,0.0
José Luis Gayà,0.009,0.006,0.003,2.61,1995,28.0,La Liga,Valencia,Spain,LB,,11.8,10.9,10.1,1.3,0.9,2.1,1.0,51.9,3.4,0.0
José Luis Morales,0.027,0.034,-0.007,1.66,1987,36.0,"UEL, La Liga",Villarreal,Spain,ST,"RW, LW, LM, RM",9.1,7.4,8.2,7.1,0.9,0.9,0.5,39.2,3.8,0.0
José Luis Rodríguez,-0.063,-0.059,-0.004,1.36,1998,25.0,Primeira Liga,Famalicão,Panama,RW,LW,12.1,10.4,9.4,-3.9,1.0,1.3,1.6,46.0,5.2,0.0
José María Giménez,0.04,0.02,0.021,2.23,1995,28.0,"La Liga, UCL",Atlético Madrid,Uruguay,CB,CM,4.7,4.9,6.8,-4.1,1.0,0.9,0.5,49.5,2.2,0.0
José Sá,0.001,-0.017,0.018,4.21,1993,30.0,Premier League,Wolves,Portugal,GK,,3.0,2.8,9.1,-1.2,0.3,0.4,0.4,61.9,1.3,-5.3
Jota Gonçalves,-0.046,-0.029,-0.017,1.5,2000,23.0,Primeira Liga,Vizela,Portugal,CB,,5.7,8.8,8.2,-3.2,1.6,1.0,0.5,49.0,2.6,0.0
Jota Silva,0.013,-0.011,0.024,4.14,1999,23.0,Primeira Liga,Vitória,Portugal,RW,"AM, LW, ST, RM",13.0,9.0,10.2,10.0,0.9,1.0,0.7,48.7,6.2,0.0
Jovane Cabral,0.01,0.008,0.002,0.99,1998,25.0,Serie A,Salernitana,Cape Verde,AM,"LW, ST, WB",12.9,11.9,9.5,-2.1,0.8,1.5,1.0,40.4,5.5,0.0
João Cancelo,0.098,0.06,0.038,5.34,1994,29.0,"La Liga, UCL",Barcelona,Portugal,LB,"RB, WB",10.0,11.0,11.0,8.1,1.6,2.1,0.6,48.4,4.3,0.0
João Carlos,0.007,0.008,-0.001,0.46,1995,28.0,Primeira Liga,Estoril,Brazil,ST,"CB, LW, CM",11.4,8.5,10.3,0.3,1.0,1.1,1.9,48.7,5.3,0.0
João Escoval,-0.064,-0.032,-0.032,1.23,1997,26.0,Primeira Liga,Vizela,Portugal,CB,"LB, AM",6.1,7.9,8.7,-3.6,1.3,1.2,0.7,60.2,2.6,0.0
João Ferreira,-0.022,-0.021,-0.001,2.22,2001,22.0,Serie A,Udinese,Portugal,WB,CB,8.0,9.0,9.7,-1.7,1.7,2.2,1.2,54.0,3.0,0.0
João Félix,0.127,0.112,0.014,3.63,1999,23.0,"La Liga, UCL",Barcelona,Portugal,LW,ST,12.0,9.7,10.0,1.6,0.8,1.2,0.5,52.0,7.1,0.0
João Gomes,-0.008,-0.019,0.012,3.5,2001,22.0,Premier League,Wolves,Brazil,CM,DM,9.9,8.5,8.5,1.2,1.0,2.7,0.5,46.0,3.7,0.0
João Gonçalves,-0.085,-0.053,-0.032,2.28,2000,22.0,Primeira Liga,Boavista,Portugal,GK,,3.1,3.2,7.9,-1.2,0.3,0.4,0.5,56.8,1.2,2.6
João Graça,-0.06,-0.066,0.005,1.12,1995,28.0,Primeira Liga,Rio Ave,Portugal,CM,"AM, LW",11.5,12.0,9.7,-4.1,1.1,2.1,1.5,49.2,4.4,0.0
João Marques,-0.053,-0.052,-0.001,1.95,2002,21.0,Primeira Liga,Estoril,Portugal,LW,"AM, DM, LM, CM",12.7,10.0,9.2,2.8,0.9,1.6,0.7,44.7,5.4,0.0
João Mendes,0.018,0.02,-0.001,2.19,1994,28.0,Primeira Liga,Vitória,Portugal,LW,"AM, LM, CM",16.0,11.5,10.5,4.6,0.9,1.0,1.9,47.9,6.2,0.0
João Miguel,-0.017,-0.013,-0.004,0.36,2000,23.0,Primeira Liga,Porto,Portugal,LB,,7.5,9.8,9.8,-1.7,1.1,1.2,1.2,47.4,3.6,0.0
João Moutinho,0.041,0.014,0.026,3.6,1986,36.0,"Primeira Liga, UCL",Braga,Portugal,DM,CM,12.0,13.7,9.1,1.8,1.7,2.1,3.1,50.0,5.0,0.0
João Mário,0.075,0.042,0.034,4.73,1993,30.0,"Primeira Liga, UCL",Benfica,Portugal,LW,"RW, DM, CM",11.9,11.3,8.6,-12.3,0.9,1.3,0.6,45.0,5.4,0.0
João Mário Lopes,0.059,0.011,0.048,3.78,2000,23.0,"Primeira Liga, UCL",Porto,Portugal,RB,LB,10.1,11.9,9.8,2.2,0.9,1.7,0.4,48.6,4.8,0.0
João Neves,0.05,0.019,0.031,4.09,2004,18.0,"Primeira Liga, UEL",Benfica,Portugal,DM,"RM, CM",9.5,10.0,9.6,1.6,1.7,2.6,0.9,54.0,4.9,0.0
João Nunes,-0.047,-0.033,-0.014,1.37,1995,27.0,Primeira Liga,Casa Pia,Portugal,CB,,7.3,8.9,8.2,2.3,1.3,1.0,0.5,53.2,2.6,0.0
João Othavio Basso,-0.032,-0.022,-0.01,1.38,1997,26.0,Primeira Liga,Estoril,Brazil,CB,,5.9,9.3,8.9,-2.5,1.5,1.7,0.6,48.9,2.7,0.0
João Palhinha,0.042,0.017,0.025,4.59,1995,28.0,Premier League,Fulham,Portugal,DM,CM,5.8,6.9,8.0,2.5,1.7,2.7,0.6,53.1,4.1,0.0
João Paulo,-0.046,-0.04,-0.005,0.0,1998,25.0,UEL,Sheriff Tiraspol,Cape Verde,CM,,8.7,8.7,8.6,-1.2,1.1,1.1,0.9,48.9,3.2,0.0
João Pedro,-0.069,-0.065,-0.004,1.86,1993,30.0,Primeira Liga,Chaves,Portugal,CM,DM,10.3,9.3,9.5,-2.7,1.1,1.3,1.1,46.4,4.4,0.0
João Pedro Araújo Correia,-0.054,-0.044,-0.01,2.05,1996,26.0,Primeira Liga,Chaves,Cape Verde,RB,"RW, LW, LM, RM, WB",9.4,10.6,11.0,-1.5,1.8,1.0,1.1,44.7,4.0,0.0
João Pedro Gomes Camacho,-0.053,-0.054,0.001,2.06,1994,29.0,Primeira Liga,Moreirense,Portugal,LW,"RW, LM",15.0,11.1,8.5,0.7,1.0,1.5,0.4,41.1,6.2,0.0
João Pedro Silva,-0.1,-0.076,-0.024,1.6,1999,24.0,Belgian Pro League,Kortrijk,Portugal,CB,,4.8,5.3,5.9,-3.2,1.4,1.1,0.4,54.7,1.8,0.0
João Pedro,0.095,0.066,0.029,0.86,2001,21.0,"UEL, Premier League",Brighton,Brazil,ST,"AM, LW",12.9,9.0,10.4,-8.7,0.8,1.0,0.4,55.8,7.0,0.0
João Queirós,-0.033,-0.024,-0.009,0.27,1998,25.0,Primeira Liga,Chaves,Portugal,CB,,8.0,8.7,9.0,-2.2,1.3,1.3,0.9,52.4,3.7,0.0
João Reis,-0.066,-0.056,-0.01,1.29,1992,31.0,Primeira Liga,Estrela,Portugal,LM,"LB, WB",7.1,9.9,10.4,-1.7,1.7,1.8,1.1,50.0,3.2,0.0
João Teixeira,-0.035,-0.032,-0.003,0.81,1994,29.0,Primeira Liga,Rio Ave,Portugal,CM,"RW, LW",10.0,10.4,10.9,0.3,1.0,1.5,2.4,48.9,4.7,0.0
Joël Matip,0.058,0.034,0.024,1.43,1991,31.0,"UEL, Premier League",Liverpool,Cameroon,CB,,5.6,8.0,7.8,-5.5,1.2,1.0,0.6,62.5,3.0,0.0
Joël Schingtienne,-0.077,-0.063,-0.013,1.56,2002,20.0,Belgian Pro League,OH Leuven,Belgium,CB,"RB, WB",6.3,8.1,7.7,3.3,1.4,1.5,0.4,50.7,2.2,0.0
Joël Veltman,0.035,0.004,0.031,2.62,1992,31.0,"UEL, Premier League",Brighton,Netherlands,RB,CB,5.3,8.7,8.7,-2.2,1.5,2.3,0.7,54.2,3.5,0.0
Joško Gvardiol,0.147,0.071,0.076,5.83,2002,21.0,"Premier League, UCL",Manchester City,Croatia,LB,,6.5,9.0,9.7,-0.2,1.5,1.6,0.4,52.6,3.8,0.0
Juan Bernat,-0.033,-0.022,-0.011,0.09,1993,30.0,"Primeira Liga, UCL",Benfica,Spain,LB,,7.6,8.2,8.1,-1.7,1.0,1.3,1.0,53.0,3.5,0.0
Juan Brandáriz,0.0,0.0,0.0,3.38,1999,24.0,La Liga,Almería,Spain,CB,RB,5.5,7.4,6.6,-1.7,0.8,1.3,0.5,52.6,2.0,0.0
Juan Cruz Armada,-0.002,-0.013,0.011,2.28,1992,31.0,La Liga,Osasuna,Spain,LB,CB,5.9,9.7,9.2,-1.2,1.0,1.2,0.8,53.7,2.1,0.0
Juan Cuadrado,0.021,0.016,0.005,0.42,1988,35.0,"UCL, Serie A",Inter Milan,Colombia,WB,RW,8.8,9.5,9.2,-1.7,0.9,1.2,1.2,50.0,4.5,0.0
Juan David Cabal,-0.005,-0.004,-0.002,2.01,2001,22.0,Serie A,Hellas Verona,Colombia,LB,WB,9.6,10.9,10.6,-3.6,1.2,1.5,0.9,65.7,3.6,0.0
Juan Foyth,0.011,0.011,-0.0,1.56,1998,25.0,"UEL, La Liga",Villarreal,Argentina,RB,CB,6.9,10.1,9.7,1.3,1.4,1.6,0.7,57.3,2.9,0.0
Juan Herzog,0.015,0.038,-0.024,0.43,2003,20.0,La Liga,Las Palmas,Spain,CB,,7.6,7.4,8.5,5.2,1.0,1.5,0.9,51.3,3.4,0.0
Juan Jesus,0.07,0.018,0.052,4.07,1991,32.0,"UCL, Serie A",Napoli,Brazil,CB,LB,3.2,6.2,7.5,-2.5,1.2,1.2,0.3,50.4,1.9,0.0
Juan Miranda,0.038,0.008,0.03,3.11,2000,23.0,"UEL, La Liga",Real Betis,Spain,LB,,7.5,10.4,9.9,0.8,1.1,1.2,1.1,46.9,3.4,0.0
Juan Musso,0.037,-0.005,0.042,1.65,1994,29.0,"UEL, Serie A",Atalanta,Argentina,GK,,3.0,3.0,7.8,-1.2,0.4,0.4,0.6,57.9,1.4,-0.7
Juanlu Sánchez,0.025,0.009,0.016,1.86,2003,19.0,"La Liga, UCL",Sevilla,Spain,RB,WB,10.0,10.6,9.9,-3.2,1.1,2.5,0.5,53.2,4.0,0.0
Juanmi,-0.009,-0.008,-0.001,1.15,1993,30.0,La Liga,Cádiz,Spain,ST,,9.8,7.5,7.7,1.6,1.0,1.0,0.6,42.1,3.9,0.0
Juanmi Latasa,-0.024,-0.026,0.002,1.87,2001,22.0,La Liga,Getafe,Spain,ST,,10.1,6.2,9.6,-5.8,0.6,0.8,0.5,54.4,4.8,0.0
Juanpe,0.023,0.025,-0.002,1.16,1991,32.0,La Liga,Girona,Spain,CB,,5.9,6.4,8.0,-2.2,1.2,1.2,0.7,56.3,2.7,0.0
Jude Bellingham,0.19,0.145,0.045,6.55,2003,20.0,"La Liga, UCL",Real Madrid,England,AM,"ST, LM",12.6,12.7,9.9,22.1,1.2,1.5,0.3,50.5,7.0,0.0
Julen Agirrezabala,0.021,0.017,0.004,0.36,2000,22.0,La Liga,Athletic Bilbao,Spain,GK,,7.4,7.3,9.0,-1.2,0.9,1.0,0.9,50.0,3.2,1.3
Jules Koundé,0.105,0.048,0.057,6.34,1998,24.0,"La Liga, UCL",Barcelona,France,RB,CB,6.2,10.6,8.7,-5.2,1.2,1.1,0.5,62.1,2.9,0.0
Jules Van Cleemput,-0.074,-0.059,-0.015,0.58,1997,26.0,Belgian Pro League,Charleroi,Belgium,CB,,7.4,7.9,8.4,-1.7,2.0,1.1,0.8,61.6,3.0,0.0
Julian Araujo,0.012,0.011,0.0,2.15,2001,21.0,La Liga,Las Palmas,Mexico,RB,RW,8.8,9.7,8.9,0.3,1.0,1.5,0.8,52.6,2.9,0.0
Julian Baas,-0.073,-0.07,-0.002,2.4,2002,21.0,Eredivisie,Excelsior,Netherlands,CM,"DM, LM, RM",7.8,8.0,8.6,-0.7,1.9,1.7,6.7,49.1,3.9,0.0
Julian Brandt,0.086,0.054,0.032,4.54,1996,27.0,"Bundesliga, UCL",Borussia Dortmund,Germany,AM,"RW, DM, LW, LM, RM, CM",12.5,10.1,10.9,11.6,0.7,1.0,6.9,38.8,5.4,0.0
Julian Chabot,-0.003,-0.011,0.008,3.69,1998,25.0,Bundesliga,Köln,Germany,CB,,6.1,6.9,7.6,-7.3,1.8,1.6,0.6,68.4,3.1,0.0
Julian Justvan,0.0,0.006,-0.006,1.49,1998,25.0,Bundesliga,"Hoffenheim, Darmstadt 98",Germany,CM,"AM, RW, ST, LM, RM",11.1,11.1,9.7,4.7,1.1,0.9,2.4,37.8,4.4,0.0
Julian Lelieveld,-0.074,-0.058,-0.016,1.99,1997,25.0,Eredivisie,RKC Waalwijk,Netherlands,RB,"CB, RM",13.5,12.0,10.3,-3.2,1.4,2.6,1.3,57.0,3.8,0.0
Julian Ryerson,0.051,0.018,0.034,3.14,1997,25.0,"Bundesliga, UCL",Borussia Dortmund,Norway,RB,"LB, WB",6.4,8.6,8.6,9.1,0.7,1.5,0.4,45.2,3.1,0.0
Julian Weigl,0.049,0.003,0.046,4.85,1995,27.0,Bundesliga,Borussia Mönchengladbach,Germany,CM,DM,7.0,7.6,6.2,-4.1,1.7,1.6,0.7,54.8,3.0,0.0
Julien De Sart,0.053,0.01,0.043,4.56,1994,28.0,Belgian Pro League,Gent,Belgium,CM,DM,10.8,11.4,10.8,-6.5,2.3,2.7,1.4,64.0,4.4,0.0
Julien Laporte,-0.031,-0.015,-0.016,2.1,1993,29.0,Ligue 1,Lorient,France,CB,,5.2,6.8,7.5,-3.6,0.8,1.1,0.5,51.2,2.2,0.0
Julien Le Cardinal,0.007,0.002,0.005,0.77,1997,25.0,Ligue 1,"Stade Brestois, Lens",France,RW,"CB, WB",8.2,8.8,8.7,-2.7,1.7,1.8,1.1,52.8,3.6,0.0
Julien Ponceau,-0.032,-0.024,-0.008,2.56,2000,22.0,Ligue 1,Lorient,France,AM,CM,13.8,14.8,9.3,-2.0,1.0,0.9,1.4,39.7,4.4,0.0
Julio Enciso,0.036,0.035,0.001,0.79,2004,19.0,"UEL, Premier League",Brighton,Paraguay,AM,"RW, LW, ST",9.3,9.1,9.4,-4.6,0.7,1.0,0.8,48.5,4.6,0.0
Julián Malatini,0.008,0.009,-0.0,0.87,2001,22.0,Bundesliga,Werder Bremen,Argentina,CB,WB,7.6,9.6,9.1,-1.1,1.7,1.8,0.8,49.0,3.1,0.0
Julián Álvarez,0.2,0.159,0.041,7.67,2000,23.0,"Premier League, UCL",Manchester City,Argentina,ST,"AM, RW, LW, CM",10.4,7.4,10.6,0.2,0.4,0.9,6.1,33.9,7.4,0.0
Junior Adamu,0.001,-0.001,0.003,0.15,2001,22.0,"Bundesliga, UEL",Freiburg,Austria,ST,"AM, LW, CM",10.0,8.2,9.3,2.3,1.0,1.4,1.0,50.0,4.4,0.0
Junior Dina Ebimbe,0.017,0.003,0.013,2.95,2000,22.0,Bundesliga,Eintracht Frankfurt,France,WB,"AM, RM, CM",12.0,10.1,9.7,-1.4,0.6,1.5,0.5,53.6,4.3,0.0
Junior Messias,0.006,0.007,-0.001,1.51,1991,32.0,Serie A,Genoa,Brazil,CM,"LB, ST, WB",14.3,10.6,9.0,-3.9,0.9,2.0,1.8,43.7,5.6,0.0
Junior Mwanga,-0.031,-0.026,-0.005,1.67,2003,20.0,Ligue 1,Strasbourg,France,CM,"AM, DM",10.4,9.8,8.9,-3.0,1.4,1.6,0.7,53.9,4.3,0.0
Junior Pius,-0.041,-0.045,0.004,1.24,1995,27.0,Primeira Liga,Chaves,Nigeria,CB,LB,7.8,9.3,10.4,-2.2,1.7,2.6,0.6,58.2,3.3,0.0
Junior Sambia,-0.036,-0.022,-0.014,1.15,1996,26.0,Serie A,Salernitana,France,WB,"RB, CM",8.8,9.7,9.0,-3.2,1.1,0.9,1.3,58.5,3.4,0.0
Junya Ito,0.002,-0.026,0.028,3.81,1993,30.0,Ligue 1,Reims,Japan,RW,"ST, RM",14.3,11.9,11.6,-6.0,0.7,0.8,3.3,42.3,5.2,0.0
Jurgen Ekkelenkamp,0.019,-0.004,0.023,3.24,2000,23.0,"UCL, Belgian Pro League",Antwerp,Netherlands,AM,"DM, LM, CM",9.2,8.5,7.4,-8.7,0.7,1.0,0.4,45.5,3.9,0.0
Juriën Gaari,-0.097,-0.067,-0.03,1.06,1993,29.0,Eredivisie,RKC Waalwijk,Curaçao,CB,"AM, DM, RB",6.1,9.0,9.0,1.3,1.4,1.6,0.6,55.6,2.5,0.0
Justin Bijlow,-0.003,-0.041,0.038,1.99,1998,25.0,"Eredivisie, UCL",Feyenoord,Netherlands,GK,,2.7,2.9,6.2,-1.2,0.4,0.5,0.9,60.0,1.7,-2.3
