Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Kévin Vandendriessche,-0.054,-0.055,0.0,0.53,1989,32.0,Belgian Pro League,Kortrijk,France,CM,RM,8.3,10.1,9.4,-4.4,1.2,1.3,0.8,47.5,3.3,0.0
Kévin Zohi,-0.018,-0.017,-0.001,1.12,1996,25.0,Primeira Liga,Vizela,Mali,RW,"DM, LW, RM",13.5,10.2,9.1,-5.7,1.0,1.1,0.7,40.9,4.8,0.0
Lameck Banda,-0.029,-0.038,0.009,1.91,2001,21.0,Serie A,Lecce,Zambia,LW,"RW, LM",12.5,11.5,9.7,-7.8,0.8,1.4,0.9,32.9,5.0,0.0
Lamine Diaby,-0.085,-0.056,-0.029,1.05,1996,25.0,Primeira Liga,Portimonense,France,CM,"CB, DM",8.5,9.2,8.0,-4.2,1.5,1.4,0.6,58.8,3.6,0.0
Landry Dimata,-0.075,-0.072,-0.003,1.78,1997,24.0,Eredivisie,NEC Nijmegen,Belgium,ST,,11.5,5.9,7.8,-7.1,0.4,0.6,0.4,53.5,6.0,0.0
Largie Ramazani,0.003,0.006,-0.002,1.98,2001,21.0,La Liga,Almería,Belgium,ST,"RW, LW, LM, RM",13.2,11.0,8.8,-4.7,1.3,1.0,0.9,38.7,5.0,0.0
Laros Duarte,-0.1,-0.076,-0.024,1.12,1997,25.0,Eredivisie,Groningen,Cape Verde,DM,CM,10.7,10.3,7.7,1.7,1.0,1.2,4.0,38.8,4.1,0.0
Lars Nieuwpoort,-0.069,-0.066,-0.003,0.42,1994,27.0,Eredivisie,RKC Waalwijk,Netherlands,CB,,7.5,7.2,8.3,-3.9,1.7,1.4,0.9,45.1,2.9,0.0
Lars Stindl,0.042,0.041,0.001,2.95,1988,33.0,Bundesliga,Borussia Mönchengladbach,Germany,LW,"AM, ST",17.0,9.8,9.1,9.6,1.0,1.2,2.4,36.7,6.2,0.0
Lars Unnerstall,-0.053,-0.058,0.006,2.94,1990,32.0,Eredivisie,Twente,Germany,GK,,2.7,2.2,7.6,-3.4,0.3,0.3,0.5,58.5,1.3,-8.4
Lassana Coulibaly,-0.021,-0.043,0.023,3.53,1996,26.0,Serie A,Salernitana,Mali,CM,RM,10.7,11.4,7.8,7.7,1.2,2.0,0.5,45.6,3.7,0.0
Lasse Schöne,-0.067,-0.065,-0.002,2.43,1986,36.0,Eredivisie,NEC Nijmegen,Denmark,DM,"LM, RM, CM",9.3,10.6,9.1,-3.2,1.6,1.1,4.8,48.4,4.0,0.0
Lasse Vigen Christensen,-0.07,-0.059,-0.011,0.45,1994,27.0,Belgian Pro League,Zulte Waregem,Denmark,CM,LM,9.4,9.8,8.6,-5.8,1.4,1.5,0.8,47.6,3.2,0.0
Lassina Franck Traoré,-0.029,-0.026,-0.003,0.0,2001,21.0,UEL,Shakhtar Donetsk,Burkina Faso,ST,,9.2,8.4,8.5,-1.8,0.9,1.0,1.3,44.7,3.8,0.0
Lassine Sinayoko,-0.001,-0.001,0.0,2.16,1999,22.0,Ligue 1,Auxerre,Mali,CM,"AM, RW, ST, LM, RM",16.4,12.1,9.8,-12.7,1.3,1.2,0.6,41.1,5.4,0.0
Laurent Abergel,0.003,-0.019,0.023,3.3,1993,29.0,Ligue 1,Lorient,France,DM,CM,8.0,10.3,8.3,-5.8,1.6,2.3,0.7,43.9,3.0,0.0
Laurent Depoitre,-0.014,-0.018,0.004,1.2,1988,33.0,Belgian Pro League,Gent,Belgium,ST,"AM, WB",12.4,6.9,9.3,0.2,0.7,0.9,0.7,53.7,4.7,0.0
Lautaro Martínez,0.172,0.149,0.024,6.92,1997,24.0,"UCL, World Cup, Serie A","Inter Milan, Argentina",Argentina,ST,,14.4,7.5,9.3,2.6,0.9,1.0,0.5,46.8,8.0,0.0
Lawrence Ati-Zigi,-0.024,-0.013,-0.012,0.0,1996,25.0,World Cup,Ghana,Ghana,GK,,8.2,7.8,8.7,-3.4,1.0,1.1,1.0,50.0,3.2,1.8
Lazar Samardzic,0.035,0.031,0.004,3.05,2002,20.0,Serie A,Udinese,Serbia,CM,DM,15.0,11.0,9.4,8.9,1.0,1.2,5.8,40.0,6.1,0.0
Lazaros Lamprou,-0.088,-0.077,-0.011,1.07,1997,24.0,Eredivisie,Excelsior,Greece,LW,"RW, DM, ST, LM",13.3,10.1,9.5,-1.1,0.9,1.1,2.9,41.8,4.6,0.0
Leander Dendoncker,0.008,0.01,-0.002,1.31,1995,27.0,"World Cup, Premier League","Aston Villa, Wolves, Belgium",Belgium,DM,"LM, RM, CM",8.6,7.8,7.2,-7.7,1.7,1.5,0.6,50.0,2.9,0.0
Leandro Barreiro Martins,-0.012,-0.018,0.005,2.78,2000,22.0,Bundesliga,Mainz 05,Luxembourg,CM,,10.9,7.7,7.2,-2.4,1.8,1.7,0.5,48.3,4.0,0.0
Leandro Cabrera,0.033,0.01,0.024,4.37,1991,31.0,La Liga,Espanyol,Uruguay,CB,LB,7.6,8.6,10.4,-13.7,1.9,1.3,0.7,59.4,3.0,0.0
Leandro Paredes,0.054,0.031,0.023,1.86,1994,28.0,"UCL, World Cup, Serie A","Juventus, Argentina, Paris Saint-Germain",Argentina,CM,"DM, ST",11.2,11.2,8.8,-2.8,1.7,1.5,4.7,57.4,4.9,0.0
Leandro Sanca,-0.029,-0.021,-0.008,0.56,2000,22.0,Primeira Liga,"Spezia, Famalicão",Guinea-Bissau,RW,"AM, LW, ST, CM",12.0,8.6,9.9,3.2,1.2,1.5,1.1,51.1,4.7,0.0
Leandro Trossard,0.09,0.064,0.026,4.63,1994,27.0,"World Cup, UEL, Premier League","Belgium, Brighton, Arsenal",Belgium,ST,"AM, LW, LM, WB",12.2,10.5,11.2,4.1,0.9,0.9,1.6,43.1,5.7,0.0
Lebo Mothiba,-0.009,-0.009,0.0,0.57,1996,26.0,Ligue 1,Strasbourg,South Africa,ST,"RW, CM",9.1,8.2,8.7,6.1,0.9,0.9,0.9,39.7,4.2,0.0
Lee Buchanan,0.021,0.012,0.009,0.72,2001,21.0,Bundesliga,Werder Bremen,England,WB,"LB, LW, LM",9.2,10.0,10.3,0.2,1.7,1.6,0.9,51.0,3.6,0.0
Lee Jae-sung,0.03,0.017,0.013,3.04,1992,29.0,"World Cup, Bundesliga","Mainz 05, South Korea",South Korea,AM,"ST, LM, CM",13.4,9.8,8.9,8.6,1.1,1.1,0.5,47.2,4.4,0.0
Lee Kang-in,0.003,-0.028,0.03,3.99,2001,21.0,"World Cup, La Liga","Mallorca, South Korea",South Korea,CM,"AM, LW, ST, RM, LM",17.5,14.0,10.8,-1.0,0.7,1.3,6.2,34.8,6.4,0.0
Lennart Grill,0.001,0.009,-0.007,0.62,1999,23.0,"Bundesliga, UEL",Union Berlin,Germany,GK,,7.6,7.0,9.4,-3.4,0.9,0.9,0.9,56.4,2.9,4.1
Lennart Moser,-0.097,-0.055,-0.042,1.77,1999,22.0,Belgian Pro League,Eupen,Germany,GK,,3.6,2.7,8.0,-3.4,0.4,0.4,0.7,51.2,1.3,7.8
Leny Yoro,-0.0,0.012,-0.012,1.06,2005,16.0,Ligue 1,Lille,France,CB,,6.5,6.1,7.8,-3.9,1.8,1.1,0.7,53.7,2.9,0.0
Leo Augusto Pereira,-0.069,-0.062,-0.008,0.46,2000,22.0,Primeira Liga,Marítimo,Brazil,LW,"RW, LM, RM",9.5,8.7,9.3,-4.9,1.2,1.5,1.3,45.9,4.2,0.0
Leo Greiml,-0.018,-0.006,-0.012,0.45,2001,21.0,Bundesliga,Schalke 04,Austria,CB,,8.4,9.0,8.6,-3.9,1.2,1.4,0.9,55.1,3.3,0.0
Leo Skiri Østigård,0.028,0.025,0.003,0.68,1999,22.0,"UCL, Serie A",Napoli,Norway,CB,,6.8,8.8,9.4,0.7,1.3,1.1,0.8,65.9,3.2,0.0
Leon Bailey,0.021,0.019,0.003,3.04,1997,24.0,Premier League,Aston Villa,Jamaica,ST,"AM, RW, LW, RM",13.9,9.9,10.8,-8.0,0.7,0.8,1.2,39.5,5.1,0.0
Leon Bergsma,-0.08,-0.059,-0.021,1.43,1997,25.0,Eredivisie,Cambuur,Netherlands,CB,,5.9,9.1,8.0,-9.5,1.3,1.5,0.7,48.6,2.3,0.0
Leon Goretzka,0.109,0.08,0.028,3.82,1995,27.0,"World Cup, Bundesliga, UCL","Germany, Bayern Munich",Germany,DM,CM,9.0,9.2,8.7,-10.1,1.6,1.5,0.4,60.3,4.5,0.0
Leon King,-0.034,-0.01,-0.025,0.0,2004,18.0,UCL,Rangers,Scotland,CB,,8.5,8.9,8.9,-3.9,1.3,1.4,1.0,47.8,3.1,0.0
Leonardo Balerdi,0.031,-0.004,0.035,4.28,1999,23.0,"Ligue 1, UCL",Marseille,Argentina,CB,,4.0,6.7,8.2,-5.6,2.3,1.5,0.3,61.3,2.1,0.0
Leonardo Bittencourt,-0.029,-0.021,-0.008,1.9,1993,28.0,Bundesliga,Werder Bremen,Germany,CM,WB,11.5,12.2,9.8,4.5,0.9,1.7,1.1,42.5,4.6,0.0
Leonardo Bonucci,0.046,0.024,0.022,1.53,1987,35.0,"UCL, Serie A",Juventus,Italy,CB,,6.0,7.5,7.9,1.2,1.3,0.8,0.6,51.5,2.6,0.0
Leonardo Lelo,-0.06,-0.061,0.001,2.13,2000,22.0,Primeira Liga,Casa Pia,Portugal,LM,"LB, RM, WB",10.2,10.6,11.0,-7.3,1.7,1.0,1.1,45.3,3.6,0.0
Leonardo Ruíz,-0.03,-0.02,-0.01,1.07,1996,26.0,Primeira Liga,Rio Ave,Colombia,ST,,10.6,7.5,9.1,6.3,0.8,1.0,0.7,36.9,4.3,0.0
Leonardo Sernicola,-0.069,-0.024,-0.045,2.0,1997,25.0,Serie A,Cremonese,Italy,WB,"RB, RM",10.5,10.3,10.5,0.2,1.7,1.6,1.2,54.8,4.3,0.0
Leonardo Spinazzola,0.047,-0.001,0.048,2.89,1993,29.0,"UEL, Serie A",Roma,Italy,WB,LB,11.7,14.4,11.4,0.2,0.9,0.9,0.9,50.0,3.6,0.0
Leonardo da Silva Lopes,-0.08,-0.074,-0.006,1.53,1998,23.0,Belgian Pro League,Cercle Brugge,Portugal,CM,"CB, DM",9.6,11.5,8.9,-11.2,1.4,1.7,0.5,59.1,3.1,0.0
Lequincio Zeefuik,-0.048,-0.041,-0.007,0.34,2004,17.0,Eredivisie,Volendam,Netherlands,ST,"RW, LW, CM",11.1,8.8,9.4,-2.2,0.9,1.1,1.0,57.1,4.5,0.0
Leroy Abanda,-0.075,-0.06,-0.015,0.55,2000,22.0,Belgian Pro League,R.F.C. Seraing,France,LB,"LM, WB",12.5,9.2,10.0,-4.9,2.1,1.2,2.4,50.0,3.6,0.0
Leroy Sané,0.166,0.132,0.034,5.31,1996,26.0,"World Cup, Bundesliga, UCL","Germany, Bayern Munich",Germany,RW,"AM, LW, ST, RM, CM",14.5,10.9,10.4,0.8,0.6,1.5,1.8,43.9,6.5,0.0
Lesley Ugochukwu,0.013,0.005,0.007,1.98,2004,18.0,"UEL, Ligue 1",Rennes,France,CM,"DM, RM",6.2,7.0,7.2,-8.2,1.7,1.7,0.5,56.9,2.8,0.0
Levi Colwill,0.076,0.046,0.03,2.41,2003,19.0,Premier League,Brighton,England,CB,,6.9,9.1,9.1,-9.9,1.4,1.0,0.8,63.9,3.2,0.0
Lewis Cook,-0.021,-0.022,0.001,2.1,1997,25.0,Premier League,Bournemouth,England,CM,DM,10.4,9.3,8.6,-4.4,1.5,1.5,2.4,47.1,3.2,0.0
Lewis Dunk,0.099,0.051,0.048,6.91,1991,30.0,Premier League,Brighton,England,CB,,4.8,7.5,8.1,-6.5,1.3,0.9,0.4,57.0,2.7,0.0
Lewis Ferguson,0.046,0.023,0.023,4.01,1999,22.0,Serie A,Bologna,Scotland,AM,"RW, DM, LW, RM, CM",11.4,9.1,7.9,6.8,1.1,1.3,0.6,45.4,4.8,0.0
Lewis Hall,0.039,0.037,0.001,1.1,2004,17.0,Premier League,Chelsea,England,LB,WB,11.0,9.0,10.1,-7.7,1.5,1.6,2.4,52.2,4.6,0.0
Lewis O'Brien,0.015,0.009,0.006,0.88,1998,23.0,Premier League,Nottingham Forest,England,CM,"DM, LW, LM",13.4,10.5,8.8,0.2,1.2,1.5,0.9,45.3,4.7,0.0
Liam Cooper,-0.005,0.005,-0.01,1.91,1991,30.0,Premier League,Leeds United,Scotland,CB,,7.5,7.5,8.4,-3.2,2.0,1.6,0.8,59.8,2.8,0.0
Liam Henderson,-0.019,-0.011,-0.008,1.25,1996,26.0,Serie A,Empoli,Scotland,CM,"AM, DM, RM, LM",12.6,9.3,9.3,-5.8,1.3,1.3,1.1,45.1,4.3,0.0
Liam van Gelderen,-0.071,-0.063,-0.009,0.9,2001,21.0,Eredivisie,Groningen,Netherlands,RB,RM,9.2,9.4,9.9,-1.8,1.4,2.0,0.7,51.4,3.2,0.0
Liberato Cacace,0.017,0.017,-0.0,0.88,2000,21.0,Serie A,Empoli,New Zealand,LB,,12.1,12.4,10.2,-6.3,1.1,1.6,1.6,38.8,4.2,0.0
Libor Holík,-0.0,0.004,-0.004,0.0,1998,24.0,UCL,Viktoria Plzeň,Czechia,RB,WB,10.3,9.8,9.4,-4.4,1.3,1.1,1.0,48.6,4.0,0.0
Liel Abada,-0.001,0.002,-0.002,0.0,2001,20.0,UCL,Celtic,Israel,RW,,9.8,8.6,9.6,-4.9,1.2,1.2,1.1,46.0,4.1,0.0
Lilian Brassier,0.026,-0.016,0.043,4.92,1999,22.0,Ligue 1,Stade Brestois,France,CB,LB,6.3,8.1,9.4,-8.6,1.8,1.2,0.6,59.1,2.3,0.0
Lilian Egloff,0.008,0.006,0.003,0.35,2002,19.0,Bundesliga,Stuttgart,Germany,CM,"AM, LM",11.3,9.2,9.8,-5.4,1.1,1.9,1.0,48.8,4.5,0.0
Lincoln,-0.013,-0.01,-0.003,0.0,1998,23.0,UEL,Fenerbahçe,Brazil,LW,LM,9.8,9.3,9.3,-4.9,1.0,1.1,1.9,50.0,4.1,0.0
Lindrit Kamberi,-0.008,-0.006,-0.002,0.0,1999,22.0,UEL,Zürich,Switzerland,CB,,7.5,7.8,8.6,-5.4,1.2,1.2,1.3,49.1,3.4,0.0
Linton Maina,0.003,-0.009,0.012,3.16,1999,23.0,Bundesliga,Köln,Germany,RW,"AM, LW, ST, LM",13.3,10.7,8.4,-9.4,0.6,0.8,1.1,29.6,4.3,0.0
Lionel Messi,0.155,0.124,0.032,7.28,1987,35.0,"World Cup, Ligue 1, UCL","Argentina, Paris Saint-Germain",Argentina,ST,"AM, RW",22.4,16.2,14.1,3.8,0.4,0.9,6.4,43.8,9.4,0.0
Lior Refaelov,-0.045,-0.044,-0.001,1.42,1986,36.0,Belgian Pro League,Anderlecht,Israel,CM,"RW, LW, ST, LM, RM, WB",13.2,11.5,11.1,2.1,0.9,1.4,6.0,46.7,5.4,0.0
Lisandro Magallán,0.022,0.016,0.006,1.43,1993,28.0,La Liga,"Elche, Ajax",Argentina,CB,RB,6.8,6.0,7.6,-6.8,1.4,1.4,0.9,49.3,3.0,0.0
Lisandro Martínez,0.081,0.029,0.052,4.23,1998,24.0,"World Cup, UEL, Premier League","Argentina, Manchester United",Argentina,CB,,4.8,7.8,8.0,-2.3,1.7,1.6,0.4,51.3,2.3,0.0
Lloyd Kelly,-0.011,-0.007,-0.004,2.66,1998,23.0,Premier League,Bournemouth,England,CB,LB,6.7,7.8,9.1,-4.4,1.5,1.2,0.7,58.9,2.1,0.0
Logan Costa,0.003,0.015,-0.011,0.58,2001,21.0,Ligue 1,Toulouse,Cape Verde,CB,,9.4,8.8,8.6,-6.3,1.2,1.2,0.9,52.4,3.7,0.0
Lois Diony,-0.009,-0.008,-0.0,0.67,1992,29.0,Ligue 1,Angers,France,ST,CM,10.8,8.9,9.1,-8.6,0.8,0.9,0.9,48.7,4.0,0.0
Loizos Loizou,-0.026,-0.021,-0.005,0.0,2003,19.0,UEL,AC Omonia,Cyprus,ST,,9.9,9.1,8.6,-3.9,1.0,1.1,1.1,46.2,3.9,0.0
Loreintz Rosier,-0.054,-0.044,-0.009,1.01,1998,23.0,Primeira Liga,Estoril,France,DM,CM,9.3,9.6,8.5,-7.3,2.0,2.1,0.6,60.3,3.3,0.0
Lorenz Assignon,0.014,0.016,-0.002,0.39,2000,22.0,"UEL, Ligue 1",Rennes,Togo,RB,"LB, RW, LM, RM",8.8,9.6,9.8,-0.8,1.3,1.1,1.1,55.5,3.9,0.0
Lorenzo Burnet,-0.083,-0.077,-0.005,1.0,1991,31.0,Eredivisie,Emmen,Netherlands,LB,,7.8,9.0,9.1,-4.4,1.3,1.9,1.0,46.9,2.8,0.0
Lorenzo Colombo,0.017,0.013,0.003,2.28,2002,20.0,Serie A,Lecce,Italy,ST,LM,13.9,6.8,9.9,-5.3,0.6,0.9,0.5,30.1,4.8,0.0
Lorenzo De Silvestri,0.003,0.004,-0.001,0.95,1988,34.0,Serie A,Bologna,Italy,RB,"CB, WB",8.7,10.3,10.1,-1.3,1.0,0.9,0.8,51.7,3.5,0.0
Lorenzo Montipò,-0.012,-0.003,-0.009,4.33,1996,26.0,Serie A,Hellas Verona,Italy,GK,,3.5,3.0,8.9,-3.4,0.3,0.3,1.2,52.5,1.4,6.9
Lorenzo Pellegrini,0.065,0.016,0.049,4.78,1996,26.0,"UEL, Serie A",Roma,Italy,AM,"ST, CM",13.6,10.4,11.1,-21.9,1.2,1.4,8.6,40.5,6.8,0.0
Lorenzo Pirola,-0.005,-0.007,0.003,2.61,2002,20.0,Serie A,Salernitana,Italy,CB,,5.9,7.5,8.4,-0.8,1.7,1.7,0.6,53.7,2.4,0.0
Lorenzo Venuti,0.035,0.016,0.019,1.53,1995,27.0,Serie A,Fiorentina,Italy,RB,,8.4,9.7,9.3,-5.4,1.0,1.1,1.9,51.0,3.8,0.0
Louis Bostyn,-0.086,-0.037,-0.049,0.79,1993,28.0,Belgian Pro League,Zulte Waregem,Belgium,GK,,7.2,5.1,9.1,-3.4,0.6,0.6,1.3,52.8,2.3,0.2
Louis Patris,-0.019,-0.036,0.017,3.46,2001,21.0,Belgian Pro League,OH Leuven,Belgium,RB,"CB, WB",8.4,9.8,10.5,-8.3,2.7,2.7,1.1,52.2,3.1,0.0
Louis Torres,-0.06,-0.049,-0.011,0.58,2001,21.0,Belgian Pro League,Cercle Brugge,France,LB,WB,8.4,9.6,9.7,-1.3,1.8,1.6,1.1,44.5,3.3,0.0
Lovro Majer,0.036,0.024,0.012,2.76,1998,24.0,"World Cup, UEL, Ligue 1","Croatia, Rennes",Croatia,CM,"DM, ST, LM, RM",16.1,13.0,11.6,-11.3,1.3,1.5,3.5,46.5,6.3,0.0
Loïc Bade,0.039,0.019,0.02,2.58,2000,22.0,"UEL, La Liga","Rennes, Sevilla",France,CB,,4.1,6.3,7.1,2.7,1.6,1.5,0.6,54.5,2.0,0.0
Loïc Bessile,-0.031,-0.035,0.004,1.32,1999,23.0,Belgian Pro League,"Charleroi, Eupen",Togo,CB,"ST, WB",7.3,8.9,8.0,-3.2,2.3,1.6,0.7,50.7,2.7,0.0
Loïc Lapoussin,0.006,-0.018,0.023,3.16,1996,26.0,"UEL, Belgian Pro League",Union Saint-Gilloise,Madagascar,WB,"LB, ST",14.1,14.1,11.5,5.3,1.5,1.8,0.9,39.7,4.6,0.0
Loïs Openda,0.089,0.071,0.018,5.21,2000,22.0,"World Cup, Ligue 1","Belgium, Lens",Belgium,ST,AM,12.0,6.6,8.0,4.7,0.5,0.7,0.5,44.1,6.4,0.0
Luca Caldirola,0.028,0.007,0.021,3.76,1991,31.0,Serie A,Monza,Italy,CB,,5.3,6.6,7.1,1.2,1.4,1.0,0.4,51.0,2.5,0.0
Luca D'Andrea,-0.004,-0.004,-0.0,0.43,2004,17.0,Serie A,Sassuolo,Italy,RW,,12.2,9.1,9.3,-4.9,1.1,1.0,1.3,48.7,4.8,0.0
Luca Kilian,0.005,0.008,-0.003,1.6,1999,22.0,Bundesliga,Köln,Germany,CB,RB,7.2,9.6,7.5,-3.7,1.1,1.4,0.6,52.6,2.5,0.0
Luca Netz,-0.005,0.008,-0.014,0.94,2003,19.0,Bundesliga,Borussia Mönchengladbach,Germany,LB,"LW, LM, WB",9.5,8.1,9.2,-3.2,1.2,1.7,1.2,46.3,3.3,0.0
Luca Pellegrini,0.018,0.013,0.005,1.12,1999,23.0,"Bundesliga, UCL","Lazio, Eintracht Frankfurt",Italy,LB,"LM, WB",11.9,10.5,12.8,-7.3,1.6,1.3,3.5,48.3,4.5,0.0
Luca Pfeiffer,-0.005,-0.01,0.005,0.94,1996,25.0,Bundesliga,Stuttgart,Germany,ST,"AM, DM, LW",11.8,8.4,9.1,-10.8,0.8,0.9,0.8,51.1,4.3,0.0
Luca Ranieri,0.017,0.004,0.013,0.76,1999,23.0,Serie A,Fiorentina,Italy,CB,,7.2,7.5,9.0,-3.9,1.7,1.2,0.8,48.3,3.1,0.0
Luca Waldschmidt,0.025,0.024,0.001,0.82,1996,26.0,Bundesliga,Wolfsburg,Germany,ST,RW,9.4,8.1,8.4,2.1,1.1,1.0,0.8,41.0,3.8,0.0
Luca Zanimacchia,0.006,0.007,-0.001,1.07,1998,24.0,Serie A,Cremonese,Italy,AM,RW,13.2,10.5,10.2,-9.1,1.3,1.6,2.9,42.6,5.0,0.0
Luca de la Torre,0.003,0.004,-0.0,2.1,1998,24.0,La Liga,Celta Vigo,United States,CM,"AM, DM, LW, RM, LM",10.5,11.1,8.1,-8.6,0.9,1.4,0.5,35.5,3.6,0.0
Lucas Alario,0.019,0.014,0.005,0.51,1992,29.0,"Bundesliga, UCL",Eintracht Frankfurt,Argentina,ST,AM,10.3,8.0,9.0,-5.1,1.1,1.1,0.9,49.4,4.0,0.0
Lucas Bernadou,-0.084,-0.077,-0.007,1.41,2000,21.0,Eredivisie,Emmen,France,DM,"LM, CM",11.4,11.0,7.8,4.2,1.7,1.6,0.5,42.0,3.2,0.0
Lucas Boyé,0.019,-0.003,0.022,3.78,1996,26.0,La Liga,Elche,Argentina,ST,,15.7,9.4,10.3,-4.3,0.9,1.0,0.5,47.2,5.6,0.0
Lucas Chevalier,0.024,-0.002,0.025,4.51,2001,20.0,Ligue 1,Lille,France,GK,,2.9,2.2,7.1,-3.4,0.4,0.4,0.3,52.8,1.3,-2.4
Lucas Cunha,-0.06,-0.037,-0.023,1.26,1997,25.0,Primeira Liga,Gil Vicente FC,Brazil,CB,,6.8,10.6,8.2,-3.9,1.4,0.9,0.5,56.2,2.6,0.0
Lucas Digne,-0.007,0.003,-0.01,2.0,1993,29.0,Premier League,Aston Villa,France,LB,,8.9,9.8,11.2,-0.3,1.4,1.2,1.9,55.8,3.6,0.0
Lucas Gourna-Douath,-0.022,-0.024,0.002,0.0,2003,18.0,UCL,RB Salzburg,France,DM,"AM, CM",9.5,11.5,8.8,-3.4,1.2,1.5,0.9,53.5,3.9,0.0
Lucas Hernández,0.041,0.029,0.013,0.81,1996,26.0,"World Cup, Bundesliga, UCL","France, Bayern Munich",France,CB,LB,6.6,8.7,8.5,-0.3,1.6,1.2,0.8,54.3,3.1,0.0
Lucas Höler,-0.011,-0.016,0.005,1.95,1994,28.0,"Bundesliga, UEL",Freiburg,Germany,ST,"AM, LW, RM",11.7,7.4,9.3,3.7,1.0,1.3,0.5,56.3,5.0,0.0
Lucas Lingman,-0.027,-0.019,-0.009,0.0,1998,24.0,UEL,HJK,Finland,CM,,11.5,11.1,9.3,-3.9,1.4,1.2,1.5,50.0,3.6,0.0
Lucas Martínez Quarta,0.054,0.025,0.029,3.9,1996,26.0,Serie A,Fiorentina,Argentina,CB,,6.1,9.0,9.5,-9.9,2.3,2.3,0.6,63.7,3.4,0.0
Lucas Mineiro,-0.049,-0.048,-0.002,0.51,1996,26.0,Belgian Pro League,Westerlo,Brazil,CM,DM,9.2,8.1,8.2,-4.9,1.3,1.9,0.9,50.0,3.8,0.0
Lucas Moura,0.029,0.023,0.006,0.25,1992,29.0,"Premier League, UCL",Tottenham Hotspur,Brazil,AM,"ST, RM, WB",11.6,9.8,10.6,-0.8,1.1,1.6,1.0,51.1,4.3,0.0
Lucas Noubi,-0.044,-0.045,0.001,0.36,2005,17.0,Belgian Pro League,Standard Liège,Belgium,CB,CM,9.2,8.0,9.1,-3.4,1.2,1.6,0.9,50.0,3.4,0.0
Lucas Ocampos,0.046,0.031,0.015,2.18,1994,28.0,"UEL, La Liga","Sevilla, Ajax",Argentina,RW,"AM, LW, ST, RM",12.1,8.5,10.2,-11.4,1.1,1.5,0.5,51.7,5.6,0.0
Lucas Olaza,-0.002,-0.008,0.006,2.04,1994,28.0,La Liga,Valladolid,Uruguay,LB,WB,8.3,9.4,9.8,-5.4,1.2,1.2,2.1,48.4,3.4,0.0
Lucas Oliveira Rosa,0.005,0.008,-0.003,1.32,2000,22.0,La Liga,Valladolid,Brazil,RB,"LB, RW, WB",8.9,9.1,10.0,-5.4,1.6,1.8,1.6,52.5,3.6,0.0
Lucas Paquetá,0.098,0.054,0.044,4.93,1997,24.0,"World Cup, Premier League","Lyon, West Ham, Brazil",Brazil,AM,"DM, LM, RM, CM",14.5,10.8,10.5,-6.0,1.0,2.4,0.7,53.6,5.4,0.0
Lucas Perrin,-0.01,-0.023,0.014,2.31,1998,23.0,Ligue 1,Strasbourg,France,CB,"LB, CM",6.5,7.4,7.5,-5.8,1.9,1.6,0.5,59.5,2.7,0.0
Lucas Pérez,0.007,0.013,-0.006,0.91,1988,33.0,La Liga,Cádiz,Spain,ST,,11.4,8.9,9.2,1.6,0.9,1.0,2.1,43.2,4.2,0.0
Lucas Robertone,0.014,-0.015,0.03,4.23,1997,25.0,La Liga,Almería,Argentina,CM,"AM, LM, RM",13.8,12.7,9.7,-5.7,1.8,1.3,3.9,41.1,6.2,0.0
Lucas Soares,-0.054,-0.054,0.0,2.13,1998,24.0,Primeira Liga,Casa Pia,Brazil,RM,"RB, WB",10.4,9.2,10.3,-7.3,1.2,1.3,1.4,49.3,3.8,0.0
Lucas Taylor,-0.035,-0.017,-0.018,0.0,1995,27.0,UCL,Shakhtar Donetsk,Brazil,RB,RM,7.9,8.6,9.3,-3.4,1.3,1.3,1.0,47.4,3.3,0.0
Lucas Torró,0.033,-0.013,0.046,4.04,1994,28.0,La Liga,Osasuna,Spain,CM,"CB, DM",6.6,8.4,8.0,-5.1,1.9,1.6,0.4,60.6,3.3,0.0
Lucas Tousart,-0.029,-0.032,0.004,3.43,1997,25.0,Bundesliga,Hertha Berlin,France,CM,"DM, RM",10.0,9.8,9.3,3.2,1.8,1.5,0.4,49.3,3.7,0.0
Lucas Vázquez,0.082,0.084,-0.002,2.3,1991,31.0,"La Liga, UCL",Real Madrid,Spain,RB,RW,10.8,8.8,10.4,6.8,1.1,1.9,0.9,45.0,4.7,0.0
Lucas Áfrico,-0.049,-0.038,-0.011,0.35,1995,27.0,Primeira Liga,Estoril,Brazil,CB,,8.1,8.6,8.1,-3.4,1.2,1.1,0.9,52.1,3.3,0.0
Luciano Valente,-0.09,-0.075,-0.015,0.61,2003,18.0,Eredivisie,Groningen,Italy,AM,"DM, RM, CM",9.4,9.5,9.7,-8.6,0.9,1.3,1.0,46.5,3.3,0.0
Luciano Vega,-0.04,-0.033,-0.007,0.2,1999,23.0,Primeira Liga,Marítimo,Argentina,CM,,9.7,8.6,9.1,-4.9,1.1,1.5,1.4,50.0,3.9,0.0
Lucien Agoume,-0.031,-0.022,-0.008,1.27,2002,20.0,Ligue 1,Troyes,France,CM,,10.8,12.6,9.7,-7.3,2.1,2.0,1.3,57.8,3.6,0.0
